FECHA;cm_nivel;horas_sol;lluvia;evaporacion;max_temp;min_temp
24/10/2021;-14;8.7;;2.6;23.0;10.0
25/10/2021;-15;7.1;;2.55;23.0;10.0
26/10/2021;-15;5.1;;2.7;21.0;12.0
27/10/2021;-15;7.6;;3.2;23.0;8.0
28/10/2021;-16;6.6;;2.8;22.0;8.0
29/10/2021;-16;1.6;;3.7;22.0;12.0
30/10/2021;-16;2.5;2.7;2.6;23.0;12.0
31/10/2021;-16;1.4;1.2;3.15;22.0;9.0
01/11/2021;-15;1.9;12.5;0.52;21.0;18.0
02/11/2021;-9;1;;1.03;17.0;14.0
03/11/2021;-7;4.6;;0.8;14.0;12.0
04/11/2021;-6;7;;2.4;14.0;5.0
05/11/2021;-6;7.5;;1.6;14.0;4.0
06/11/2021;-6;7.6;;2.2;15.0;5.0
07/11/2021;-6;7.8;;1.8;16.0;1.0
08/11/2021;-9;7.5;;2.8;17.0;1.0
09/11/2021;-10;7.6;;0.65;18.0;2.0
10/11/2021;-10;7;;1.85;18.0;4.0
11/11/2021;-11;2.8;;1.4;18.0;3.0
12/11/2021;-11;4.9;;1.2;20.0;3.0
13/11/2021;-12;6.1;;1.1;20.0;3.0
14/11/2021;-13;6.1;;2.1;22.0;6.0
15/11/2021;-14;6.3;;1.7;17.0;4.0
16/11/2021;-15;7.2;;1.65;17.0;2.0
17/11/2021;-15;6.6;;1.55;18.0;3.0
18/11/2021;-16;2.2;;1.1;17.0;4.0
19/11/2021;-17;5.3;;1.3;19.0;5.0
20/11/2021;-18;0;0.1;2.95;16.0;10.0
21/11/2021;-18;3.6;13.8;1.7;16.0;10.0
22/11/2021;-18;3.1;2.2;1.35;14.0;10.0
23/11/2021;-15;4.5;0.5;1.3;12.0;4.0
24/11/2021;-12;5.6;;0.8;12.0;3.0
25/11/2021;-10;2.5;2.2;0.95;12.0;4.0
26/11/2021;-6;2.1;1.2;0.55;10.0;5.0
27/11/2021;-6;4.7;;0.3;12.0;3.0
28/11/2021;-5;7.9;;1.75;10.0;1.0
29/11/2021;-5;1.5;;0.85;12.0;3.0
30/11/2021;-6;6;;0.9;15.0;2.0
01/12/2021;-6;6.8;1.7;0;12.0;3.0
02/12/2021;-6;3.1;;0.6;12.0;4.0
03/12/2021;-2;6.6;;1.15;12.0;0.0
04/12/2021;-1;5.4;;1.05;13.0;0.0
05/12/2021;-1;5.8;;0.8;12.0;4.0
06/12/2021;-1;5.8;;1.6;12.0;2.0
07/12/2021;-1;6;2.5;0.95;16.0;2.0
08/12/2021;-1;2.6;;0.35;12.0;2.0
09/12/2021;0;2.7;;1.4;12.0;5.0
10/12/2021;0;0;;1;12.0;4.0
11/12/2021;0;4.9;;0.6;16.0;9.0
12/12/2021;0;7.4;;0.8;19.0;3.0
13/12/2021;-1;8;;1.1;16.0;3.0
14/12/2021;-2;8.1;;1.8;15.0;8.0
15/12/2021;-3;7.3;;1.5;15.0;8.0
16/12/2021;-3;3.6;;1.5;16.0;6.0
17/12/2021;-4;0;;1.2;16.0;5.0
18/12/2021;-4;2;;0.8;15.0;7.0
19/12/2021;-9;4.5;;1.4;15.0;8.0
20/12/2021;-9;0;;2.15;14.0;11.0
21/12/2021;-5;0.2;11.7;0.6;20.0;10.0
22/12/2021;-4;2.2;1.9;1.4;16.0;11.0
23/12/2021;26;1;17;0.45;14.0;8.0
24/12/2021;35;0;16.8;0.25;12.0;9.0
25/12/2021;35;0;4.1;1.55;14.0;9.0
26/12/2021;33;0;2.3;1;16.0;10.0
27/12/2021;33;1;1.3;-0.25;15.0;12.0
28/12/2021;32;2.8;0.5;-0.05;16.0;12.0
29/12/2021;28;6;;0.5;18.0;5.0
30/12/2021;27;7.1;;0.45;23.0;5.0
31/12/2021;26;6.6;;0.35;23.0;5.0
